Waterbody OGF ID,Waterbody Location Identifier,Official Name,Official French Name,Unofficial Name,Latitude,Longitude,Effective Date,Expiry Date
125208708,15-6188-58197,Steeves Lake,lac Steeves,,52.5250738,-91.2517275,01/01/2022,12/31/2022
125208708,15-3645-58665,Lawe Lake,lac Lawe,,52.9342528,-94.999604,01/01/2022,12/31/2022
125208708,16-6252-53360,Warbedeelius Lake,lac Warbedeelius,,48.16813,-85.33076,01/01/2022,12/31/2022
125208708,15-6199-59088,Pike Lake,lac Pike,,53.3096617,-91.1707276,01/01/2022,12/31/2022
125208708,15-6156-59050,Sick Creek,ruisseau Sick,,53.2740513,-91.2708028,01/01/2022,12/31/2022
125208708,16-6564-52830,Dural Lake,lac Dural,,47.687989,-84.9208591,01/01/2022,12/31/2022
125208708,15-3660-57660,Sharpstone Lake,lac Sharpstone,,52.0354551,-94.9446439,01/01/2022,12/31/2022
125208708,16-6091-53396,Secret Lake,lac Secret,,48.2023,-85.53164,01/01/2022,12/31/2022
125208708,16-6251-53397,Yaskovitch Lake,lac Yaskovitch,,48.20736,-85.33309,01/01/2022,12/31/2022
125208708,16-6606-52664,Plato Lake,lac Plato,,47.54282,-84.86873,01/01/2022,12/31/2022
125208708,15-3632-58610,Fee Lake,lac Fee,,52.8859314,-95.0319475,01/01/2022,12/31/2022
125208708,15-3579-57944,Disbrowe Lake,lac Disbrowe,,52.2802936,-95.0887854,01/01/2022,12/31/2022
125208708,15-3580-57547,Malaher Lake,lac Malaher,,51.9188578,-95.0676372,01/01/2022,12/31/2022
125208708,16-6262-53471,Coronation Lake,lac Coronation,,48.2653128,-85.3157448,01/01/2022,12/31/2022
125208708,15-6197-58717,Miskeesik Lake,lac Miskeesik,,52.9873937,-91.2085429,01/01/2022,12/31/2022
125208708,16-6554-52737,Miron Lake,lac Miron,,47.597,-84.93514,01/01/2022,12/31/2022
125208708,16-6550-52867,Chalmers Lake,lac Chalmers,,47.71448,-84.92598,01/01/2022,12/31/2022
125208708,16-6550-52845,Chaillon Lake,lac Chaillon,,47.69757,-84.93441,01/01/2022,12/31/2022
125208708,16-6540-52774,Lake Montgomery,lac Montgomery,,47.6278358,-84.9464365,01/01/2022,12/31/2022
125208708,15-6165-60441,Sherman River,rivière Sherman,,54.4981389,-91.1564035,01/01/2022,12/31/2022
125208708,15-6159-57974,Vollett Lake,lac Vollett,,52.3134019,-91.295153,01/01/2022,12/31/2022
125208708,15-6111-59067,Sick Lake,lac Sick,,53.2885559,-91.3303639,01/01/2022,12/31/2022
125208708,15-6107-58166,Nango Lake,lac Nango,,52.49148,-91.3684826,01/01/2022,12/31/2022
125208708,15-6254-58236,Runge Lake,lac Runge,,52.5541741,-91.1585534,01/01/2022,12/31/2022
125208708,16-6616-52739,Dead Moose Lake,lac Dead Moose,,47.60532,-84.85346,01/01/2022,12/31/2022
125208708,16-6169-53102,Little Trout Lake,lac Little Trout,,47.93647,-85.43497,01/01/2022,12/31/2022
125208708,15-3621-58610,Erly Lake,lac Erly,,52.8799875,-95.0562968,01/01/2022,12/31/2022
125208708,15-6255-58644,Keeyask Lake,lac Keeyask,,52.9241584,-91.134608,01/01/2022,12/31/2022
125208708,16-6602-52812,Desbois Lake,lac Desbois,,47.66745,-84.8624,01/01/2022,12/31/2022
125208708,15-6257-59423,Misiwaweya Lake,lac Misiwaweya,,53.5925431,-91.0975957,01/01/2022,12/31/2022
125208708,15-6105-57604,Tokar Lake,lac Tokar,,51.9855364,-91.3928693,01/01/2022,12/31/2022
125208708,15-6258-58514,Annable Lake,lac Annable,,52.8055342,-91.1316904,01/01/2022,12/31/2022
125208708,16-6153-53358,Farwell Creek,ruisseau Farwell,,48.1669753,-85.4442725,01/01/2022,12/31/2022
125208708,16-6202-53377,Abbie Lake,lac Abbie,,48.19194,-85.3868,01/01/2022,12/31/2022
125208708,15-6112-57509,Deplanche Lake,lac Deplanche,,51.9008374,-91.3866741,01/01/2022,12/31/2022
125208708,15-6112-58511,Agutua River,rivière Agutua,,52.8004165,-91.3408536,01/01/2022,12/31/2022
125208708,16-6613-52771,Belanger Lake,lac Bélanger,,47.62951,-84.853,01/01/2022,12/31/2022
125208708,16-6204-53248,Harrison Lake,lac Harrison,,48.06083,-85.38513,01/01/2022,12/31/2022
125208708,16-6156-53191,Cameron Lake,lac Cameron,,48.0121066,-85.4548237,01/01/2022,12/31/2022
125208708,16-6629-52720,East Branch Baldhead River,bras Est de la rivière Baldhead,,47.58575,-84.82841,01/01/2022,12/31/2022
125208708,15-6242-58273,Berry Lake,lac Berry,,52.5772709,-91.1680385,01/01/2022,12/31/2022
125208708,16-6191-53284,Miron Lake,lac Miron,,48.10924,-85.39682,01/01/2022,12/31/2022
125208708,15-6236-57624,Hacking Lake,lac Hacking,,52.0047103,-91.1977235,01/01/2022,12/31/2022
125208708,16-6184-53256,Mishibishu Lake,lac Mishibishu,,48.0748,-85.40996,01/01/2022,12/31/2022
125208708,15-6235-57642,Creamer Lake,lac Creamer,,52.0258376,-91.2105112,01/01/2022,12/31/2022
125208708,15-6249-58867,Courtis Lake,lac Courtis,,53.1192513,-91.1365415,01/01/2022,12/31/2022
125208708,15-6233-59070,Pipe Lake,lac Pipe,,53.2853558,-91.1419318,01/01/2022,12/31/2022
125208708,15-6105-58325,Storr Lake,lac Storr,,52.6403218,-91.3676269,01/01/2022,12/31/2022
125208708,15-6186-59162,Willow Lake,lac Willow,,53.3816119,-91.2001578,01/01/2022,12/31/2022
125208708,15-6224-58087,Farmer Lake,lac Farmer,,52.424957,-91.2003537,01/01/2022,12/31/2022
125208708,15-3701-57863,Orono Lake,lac Orono,,52.211373,-94.9089859,01/01/2022,12/31/2022
125208708,16-6192-53335,Ellen Lake,lac Ellen,,48.1441164,-85.3899579,01/01/2022,12/31/2022
125208708,15-6101-60403,Schmitt Lake,lac Schmitt,,54.4944929,-91.303036,01/01/2022,12/31/2022
125208708,16-6624-52904,Rabbit Blanket Lake,lac Rabbit Blanket,,47.7499918,-84.8310047,01/01/2022,12/31/2022
125208708,16-6194-53747,Perrys Lake,lac Perrys,,48.5155895,-85.3825417,01/01/2022,12/31/2022
125208708,16-6616-52757,Connell Lake,lac Connell,,47.61475,-84.84962,01/01/2022,12/31/2022
125208708,16-6211-53507,Beaver Lake,lac Beaver,,48.2934268,-85.3675447,01/01/2022,12/31/2022
125208708,16-6574-52923,The Pepper Lakes,The Pepper Lakes,,47.763373,-84.9028513,01/01/2022,12/31/2022
125208708,16-6596-53048,,,Rabazo Lake 35 (Unofficial Name),47.8787276,-84.8654289,01/01/2022,12/31/2022
125208708,15-6219-58736,Capella Lake,lac Capella,,52.9970956,-91.1852434,01/01/2022,12/31/2022
125208708,15-6271-58032,Ariott Lake,lac Ariott,,52.365278,-91.137963,01/01/2022,12/31/2022
125208708,16-6606-53045,Treeby Lake,lac Treeby,,47.87591,-84.85273,01/01/2022,12/31/2022
125208708,15-6271-59294,Misquamaebin Lake,lac Misquamaebin,,53.5013759,-91.0952392,01/01/2022,12/31/2022
125208708,16-6222-53262,Mishi Lake,lac Mishi,,48.07953,-85.35913,01/01/2022,12/31/2022
125208708,16-6603-52775,Jeff Lake,lac Jeff,,47.63073,-84.86993,01/01/2022,12/31/2022
125208708,16-6192-53229,Rook Lake,lac Rook,,48.0455793,-85.4006429,01/01/2022,12/31/2022
125208708,15-6271-57587,Hoba Lake,lac Hoba,,51.9752152,-91.1637598,01/01/2022,12/31/2022
125208708,15-6273-59238,Muhekun River,rivière Muhekun,Munekun River (Unofficial Name),53.4548425,-91.0686275,01/01/2022,12/31/2022
125208708,16-6113-53584,McCrea Lake,lac McCrea,,48.3723767,-85.4967831,01/01/2022,12/31/2022
125208708,15-3679-58683,Mantricia Lake,lac Mantricia,,52.9508083,-94.9642363,01/01/2022,12/31/2022
125208708,16-6101-53649,,,Upper One Island Lake (Unofficial Name),48.4297963,-85.5123096,01/01/2022,12/31/2022
125208708,16-6595-53035,Line Lake,lac Line,,47.86959,-84.8707,01/01/2022,12/31/2022
125208708,16-6594-52895,Foam Lake,lac Foam,,47.74118,-84.87356,01/01/2022,12/31/2022
125208708,16-6094-53522,Partridge Lake,lac Partridge,,48.31563,-85.5247,01/01/2022,12/31/2022
125208708,16-6590-52867,Surf Lake,lac Surf,,47.71646,-84.87995,01/01/2022,12/31/2022
125208708,15-3590-58314,Mackay Lake,lac Mackay,,52.6311317,-95.1006758,01/01/2022,12/31/2022
125208708,16-6602-52794,Perederka Lake,lac Perederka,,47.6533,-84.86396,01/01/2022,12/31/2022
125208708,15-3597-58410,Palsen Lake,lac Palsen,,52.7044445,-95.0702803,01/01/2022,12/31/2022
125208708,16-6588-52868,Sundstom Lake,lac Sundstom,,47.7251974,-84.8770476,01/01/2022,12/31/2022
125208708,16-6218-53767,Paint Lake,lac Paint,,48.53389,-85.35295,01/01/2022,12/31/2022
125208708,16-6144-53771,Pickerel Lake,lac Pickerel,,48.5396245,-85.4511188,01/01/2022,12/31/2022
125208708,16-6143-53209,Floating Heart Lake,lac Floating Heart,,48.0274,-85.47059,01/01/2022,12/31/2022
125208708,15-6213-58550,Randall Lake,lac Randall,,52.8188941,-91.2053119,01/01/2022,12/31/2022
125208708,16-6129-53174,Missing Lake,lac Missing,,48.00174,-85.48609,01/01/2022,12/31/2022
125208708,16-6219-53229,Augusta Lake,lac Augusta,,48.0498,-85.36441,01/01/2022,12/31/2022
125208708,16-6609-52998,Neilly Lake,lac Neilly,,47.8352569,-84.859835,01/01/2022,12/31/2022
125208708,16-6612-52905,Kasubeck Creek,ruisseau Kasubeck,,47.744914,-84.8471624,01/01/2022,12/31/2022
125208708,15-3623-57986,Rheaume Lake,lac Rhéaume,,52.3215768,-95.0260021,01/01/2022,12/31/2022
125208708,16-6219-53661,Doss Lake,lac Doss,,48.43841,-85.35247,01/01/2022,12/31/2022
125208708,16-6121-53610,North McCrea Lake,lac McCrea Nord,,48.39452,-85.48552,01/01/2022,12/31/2022
125208708,15-6264-57402,Buckdeer Lake,lac Buckdeer,,51.8037373,-91.1811436,01/01/2022,12/31/2022
125208708,16-6612-52887,Peat Lake,lac Peat,,47.73254,-84.85661,01/01/2022,12/31/2022
125208708,16-6114-53657,One Island Lake,lac One Island,,48.43618,-85.49414,01/01/2022,12/31/2022
125208708,15-6118-59216,Rain River,rivière Rain,,53.4376209,-91.3384206,01/01/2022,12/31/2022
125208708,15-6119-58715,Atikomik Lake,lac Atikomik,,52.9929596,-91.3128831,01/01/2022,12/31/2022
125208708,16-6613-52731,Slievert Lake,lac Slievert,,47.59368,-84.8544,01/01/2022,12/31/2022
125208708,15-6914-59538,Bug River,rivière Bug,,53.7008809,-90.0969029,01/01/2022,12/31/2022
125208708,15-6633-60010,Piko Lake,lac Piko,,54.13032,-90.50095,01/01/2022,12/31/2022
125208708,15-6954-60121,Mikwawukaw Lake,lac Mikwawukaw,,54.22206,-90.00268,01/01/2022,12/31/2022
125208708,15-6952-60208,Wapisew Lake,lac Wapisew,,54.29864,-89.99708,01/01/2022,12/31/2022
125208708,15-6943-60171,Wapawukaw Lake,lac Wapawukaw,,54.26008,-90.018,01/01/2022,12/31/2022
125208708,15-6942-58296,Karl Lake,lac Karl,,52.5806656,-90.146722,01/01/2022,12/31/2022
125208708,15-6938-57831,Dowden Lake,lac Dowden,,52.1638826,-90.1737369,01/01/2022,12/31/2022
125208708,15-6928-58648,Fennell Lake,lac Fennell,,52.8974516,-90.1233535,01/01/2022,12/31/2022
125208708,15-6923-57732,Menako Lakes,lacs Menako,,52.0809604,-90.1860191,01/01/2022,12/31/2022
125208708,15-6958-58742,Garlough Lake,lac Garlough,,52.9828565,-90.0849015,01/01/2022,12/31/2022
125208708,15-6917-58350,Paseminon River,rivière Paseminon,,52.6328135,-90.1876819,01/01/2022,12/31/2022
125208708,15-6961-58389,Wastayanipi Lake,lac Wastayanipi,,52.6636879,-90.1192563,01/01/2022,12/31/2022
125208708,15-6909-57979,Kyte Lake,lac Kyte,,52.3005052,-90.1844357,01/01/2022,12/31/2022
125208708,15-6897-59705,Jackfish Bay,baie Jackfish,,53.8594251,-90.1267305,01/01/2022,12/31/2022
125208708,15-6884-58034,Cockin Lake,lac Cockin,,52.3482332,-90.2416421,01/01/2022,12/31/2022
125208708,15-6868-59592,Mukata Creek,ruisseau Mukata,,53.740013,-90.1715143,01/01/2022,12/31/2022
125208708,15-6868-59453,Bug Lake,lac Bug,,53.62511,-90.17575,01/01/2022,12/31/2022
125208708,15-6861-59778,Portage Lake,lac Portage,,53.9053385,-90.1866523,01/01/2022,12/31/2022
125208708,15-6855-58496,Nangle Lake,lac Nangle,,52.7604666,-90.246299,01/01/2022,12/31/2022
125208708,15-6851-59462,Mishwamakan River,rivière Mishwamakan,,53.6137381,-90.1991946,01/01/2022,12/31/2022
125208708,15-6851-58014,Lemont Lake,lac Lemont,,52.3346794,-90.277717,01/01/2022,12/31/2022
125208708,15-6922-58221,Markop Lake,lac Markop,,52.5147166,-90.1685924,01/01/2022,12/31/2022
125208708,15-7014-58206,Luraas Lake,lac Luraas,,52.4989228,-90.0371231,01/01/2022,12/31/2022
125208708,16-2976-57965,Macklin Lake,lac Macklin,,52.2878123,-89.9647328,01/01/2022,12/31/2022
125208708,16-2974-57631,Keech Lake,lac Keech,,51.9812884,-89.9534408,01/01/2022,12/31/2022
125208708,16-2964-57668,Postelnic Lake,lac Postelnic,,52.0211832,-89.9647151,01/01/2022,12/31/2022
125208708,15-7060-57632,Mamiegowish River,rivière Mamiegowish,,51.8929378,-90.1003579,01/01/2022,12/31/2022
125208708,15-7030-57520,Kiniwabik Lake,lac Kiniwabik,,51.8737293,-90.0481461,01/01/2022,12/31/2022
125208708,15-7027-57612,Obustiga Creek,ruisseau Obustiga,,51.9633743,-90.0580626,01/01/2022,12/31/2022
125208708,15-7022-57681,Spruce Lakes,lacs Spruce,,52.0279923,-90.0466741,01/01/2022,12/31/2022
125208708,15-7021-57760,Channing Lake,lac Channing,,52.1417193,-90.0571943,01/01/2022,12/31/2022
125208708,15-6955-57981,Decarie Lake,lac Decarie,,52.2958029,-90.1323854,01/01/2022,12/31/2022
125208708,15-7015-58169,Boyce Lake,lac Boyce,,52.4281982,-90.0153829,01/01/2022,12/31/2022
125208708,15-6846-58143,Hefford Lake,lac Hefford,,52.4456873,-90.2886492,01/01/2022,12/31/2022
125208708,15-7005-57574,Obustiga Lake,lac Obustiga,,51.9345009,-90.0701323,01/01/2022,12/31/2022
125208708,15-6997-57778,Cristal Lake,lac Cristal,,52.1154816,-90.0818516,01/01/2022,12/31/2022
125208708,15-6987-58155,Forester Lake,lac Forester,,52.4585243,-90.0741183,01/01/2022,12/31/2022
125208708,15-6987-58038,Kawin Lake,lac Kawin,,52.3377164,-90.0643752,01/01/2022,12/31/2022
125208708,15-6980-57926,Lecompte Lake,lac Lecompte,,52.2401565,-90.0945251,01/01/2022,12/31/2022
125208708,15-6978-59597,Big Trout Lake,lac Big Trout,,53.7834625,-90.007206,01/01/2022,12/31/2022
125208708,15-6970-58445,Opapimiskan River,rivière Opapimiskan,,52.7177262,-90.0858972,01/01/2022,12/31/2022
125208708,15-6965-58575,Pamplin Lake,lac Pamplin,,52.840174,-90.0798246,01/01/2022,12/31/2022
125208708,15-6962-59726,Minko Bay,baie Minko,,53.8679913,-90.0155189,01/01/2022,12/31/2022
125208708,15-7015-58447,Wilhelm Lake,lac Wilhelm,,52.7144752,-90.0141476,01/01/2022,12/31/2022
125208708,15-6686-58509,Atim Lake,lac Atim,,52.7835937,-90.5006975,01/01/2022,12/31/2022
125208708,15-6727-57657,Jannack Lake,lac Jannack,,52.0104877,-90.4829087,01/01/2022,12/31/2022
125208708,15-6718-57582,Endospruce Lakes,lacs Endospruce,,51.9585931,-90.4998257,01/01/2022,12/31/2022
125208708,15-6712-58083,Collinge Lake,lac Collinge,,52.4007789,-90.4864358,01/01/2022,12/31/2022
125208708,15-6711-57452,Toner Lake,lac Toner,,51.8247549,-90.5167982,01/01/2022,12/31/2022
125208708,15-6710-58157,Barrigar Lake,lac Barrigar,,52.4562071,-90.4872315,01/01/2022,12/31/2022
125208708,15-6709-58510,Akow Lake,lac Akow,,52.778871,-90.469209,01/01/2022,12/31/2022
125208708,15-6703-59586,Kakiwi River,rivière Kakiwi,,53.7524293,-90.4022101,01/01/2022,12/31/2022
125208708,15-6702-58379,Thurston Bay,baie Thurston,,52.6564468,-90.4889001,01/01/2022,12/31/2022
125208708,15-6848-58700,Waterous Lake,lac Waterous,,52.9459404,-90.2561187,01/01/2022,12/31/2022
125208708,15-6690-58732,Burbee Lake,lac Burbee,,52.98075,-90.48644,01/01/2022,12/31/2022
125208708,15-6732-59995,Jackfish Lake,lac Jackfish,,54.12198,-90.36349,01/01/2022,12/31/2022
125208708,15-6677-59822,Dinwiddie Lake,lac Dinwiddie,,53.96261,-90.44325,01/01/2022,12/31/2022
125208708,15-6675-60067,Akem Falls,chutes Akem,,54.192273,-90.4342642,01/01/2022,12/31/2022
125208708,15-6674-58545,Lundmark Lake,lac Lundmark,,52.8147666,-90.515442,01/01/2022,12/31/2022
125208708,15-6665-58101,Chilton Lake,lac Chilton,,52.4196767,-90.547544,01/01/2022,12/31/2022
125208708,15-6661-59983,Fat Lake,lac Fat,,54.10816,-90.45936,01/01/2022,12/31/2022
125208708,15-6657-58712,Prady Lake,lac Prady,,52.9654987,-90.5268224,01/01/2022,12/31/2022
125208708,15-6654-57784,Balog Lake,lac Balog,,52.1368204,-90.5886603,01/01/2022,12/31/2022
125208708,15-6636-58656,Hatch Lake,lac Hatch,,52.9230543,-90.5665002,01/01/2022,12/31/2022
125208708,15-6514-58243,Riffon Lake,lac Riffon,,52.5594617,-90.774832,01/01/2022,12/31/2022
125208708,15-6692-58657,Steed Lake,lac Steed,,52.9083448,-90.4766901,01/01/2022,12/31/2022
125208708,15-6770-59867,Arguing Lake,lac Arguing,,54.00573,-90.28035,01/01/2022,12/31/2022
125208708,16-2990-57446,Muskwaysee Creek,ruisseau Muskwaysee,,51.8045476,-89.9956142,01/01/2022,12/31/2022
125208708,15-6834-57549,McGimsie Lake,lac McGimsie,,51.9144626,-90.3413186,01/01/2022,12/31/2022
125208708,15-6830-58273,Graff Lake,lac Graff,,52.5719538,-90.2934999,01/01/2022,12/31/2022
125208708,15-6823-59208,,,NL (Unofficial Name),53.406797,-90.2577291,01/01/2022,12/31/2022
125208708,15-6821-58405,Skinner Lake,lac Skinner,,52.6859894,-90.3058925,01/01/2022,12/31/2022
125208708,15-6812-58439,Gina Lake,lac Gina,,52.7150227,-90.3292395,01/01/2022,12/31/2022
125208708,15-6790-57807,Bugbee Lake,lac Bugbee,,52.1502622,-90.3889484,01/01/2022,12/31/2022
125208708,15-6789-59942,Derniere Lake,lac Dernière,,54.06548,-90.27183,01/01/2022,12/31/2022
125208708,15-6789-58475,Wapuskeya Lake,lac Wapuskeya,,52.7453865,-90.3581872,01/01/2022,12/31/2022
125208708,15-6729-57935,Nigras Lakes,lacs Nigras,,52.2607954,-90.4617478,01/01/2022,12/31/2022
125208708,15-6777-57529,Willmek Lake,lac Willmek,,51.8946426,-90.4230156,01/01/2022,12/31/2022
125208708,15-6732-58492,Dinnick Lake,lac Dinnick,,52.7729975,-90.4399832,01/01/2022,12/31/2022
125208708,15-6768-58283,Zeemel Lake,lac Zeemel,,52.5779161,-90.3928222,01/01/2022,12/31/2022
125208708,15-6762-58705,Wachusk Lake,lac Wachusk,,52.963537,-90.3723516,01/01/2022,12/31/2022
125208708,15-6760-58326,Opapimiskan Lake,lac Opapimiskan,,52.6274988,-90.4075219,01/01/2022,12/31/2022
125208708,15-6760-58010,Candler Lake,lac Candler,,52.3276562,-90.417143,01/01/2022,12/31/2022
125208708,15-6754-59402,Little Red Sucker River,rivière Little Red Sucker,,53.5368713,-90.370107,01/01/2022,12/31/2022
125208708,15-6751-59773,Misikeyask Lake,lac Misikeyask,,53.8975506,-90.3256898,01/01/2022,12/31/2022
125208708,15-6744-59977,Pukatawagan Lakes,lacs Pukatawagan,,54.10533,-90.33876,01/01/2022,12/31/2022
125208708,15-6741-58232,Libert Lake,lac Libert,,52.5267285,-90.4412037,01/01/2022,12/31/2022
125208708,15-6846-58459,Atim River,rivière Atim,,52.7073425,-90.299567,01/01/2022,12/31/2022
125208708,15-6780-60300,,,NL (Unofficial Name),54.3886633,-90.258862,01/01/2022,12/31/2022
125208708,16-3391-59167,,,NL (Unofficial Name),53.3769319,-89.4189317,01/01/2022,12/31/2022
125208708,16-3475-57910,Postelnic Creek,ruisseau Postelnic,,52.2414575,-89.2322129,01/01/2022,12/31/2022
125208708,16-3446-58059,Belcoure Lake,lac Belcoure,,52.3794013,-89.275624,01/01/2022,12/31/2022
125208708,16-3432-57614,Hore Lake,lac Hore,,51.9861734,-89.2889462,01/01/2022,12/31/2022
125208708,16-3426-58487,Blake Lake,lac Blake,,52.7816584,-89.3304197,01/01/2022,12/31/2022
125208708,16-3424-58765,Big North Lake,grand lac North,,53.0256395,-89.3593607,01/01/2022,12/31/2022
125208708,16-3422-58709,Sandborn Lake,lac Sandborn,,52.9779564,-89.3452956,01/01/2022,12/31/2022
125208708,16-3406-58227,Michikenis Lake,lac Michikenis,,52.5324777,-89.3654298,01/01/2022,12/31/2022
125208708,16-3406-57522,Lauber Lake,lac Lauber,,51.8996862,-89.3185101,01/01/2022,12/31/2022
125208708,16-3303-57526,Jacobson Lake,lac Jacobson,,51.9057009,-89.4737259,01/01/2022,12/31/2022
125208708,16-3396-58617,Pipestone River,rivière Pipestone,,52.8889416,-89.3882029,01/01/2022,12/31/2022
125208708,16-3492-57692,Totogan Lake,lac Totogan,,52.0629787,-89.1904961,01/01/2022,12/31/2022
125208708,16-3385-59601,Otter Lake,lac Otter,,53.77114,-89.46144,01/01/2022,12/31/2022
125208708,16-3376-58006,Dumond River,rivière Dumond,,52.3277945,-89.3871092,01/01/2022,12/31/2022
125208708,16-3365-58693,Chiah Lake,lac Chiah,,52.9638415,-89.4375208,01/01/2022,12/31/2022
125208708,16-3362-58141,Wigwascence Lake,lac Wigwascence,,52.4483636,-89.4059094,01/01/2022,12/31/2022
125208708,16-3352-59666,Angling Lake,lac Angling,,53.8248216,-89.5147621,01/01/2022,12/31/2022
125208708,16-3346-58471,Wallington Lake,lac Wallington,,52.7505936,-89.441307,01/01/2022,12/31/2022
125208708,16-3344-57555,Nemeibenikan Lake,lac Nemeibenikan,,51.9273073,-89.4063521,01/01/2022,12/31/2022
125208708,16-3343-58359,Cathrine Lake,lac Cathrine,,52.6497596,-89.4334717,01/01/2022,12/31/2022
125208708,16-2989-58540,Lafferty Creek,ruisseau Lafferty,,52.8074805,-89.9805695,01/01/2022,12/31/2022
125208708,16-3405-57485,Kakagiwizida Lake,lac Kakagiwizida,,51.8537641,-89.3433643,01/01/2022,12/31/2022
125208708,16-3560-59150,,,NL (Unofficial Name),53.3665376,-89.1643025,01/01/2022,12/31/2022
125208708,16-4248-57855,Otoskwin River,rivière Otoskwin,,52.2267142,-88.1340699,01/01/2022,12/31/2022
125208708,16-3674-59567,,,NL (Unofficial Name),53.7441161,-89.0107727,01/01/2022,12/31/2022
125208708,16-3628-58480,Reason Lake,lac Reason,,52.7685269,-89.0338119,01/01/2022,12/31/2022
125208708,16-3626-57590,Tyo Lake,lac Tyo,,51.9697201,-88.9998909,01/01/2022,12/31/2022
125208708,16-3625-57553,Jervis Bay River,rivière Jervis Bay,,51.9358474,-89.0041076,01/01/2022,12/31/2022
125208708,16-3604-57628,Corby Lake,lac Corby,,51.9988179,-89.0586814,01/01/2022,12/31/2022
125208708,16-3597-58061,Pineimuta Lake,lac Pineimuta,,52.388121,-89.0606309,01/01/2022,12/31/2022
125208708,16-3583-57703,Awad Lake,lac Awad,,52.0516427,-89.0677143,01/01/2022,12/31/2022
125208708,16-3569-57610,Nemeibenikan Brook,ruisseau Nemeibenikan,,51.9761718,-89.0949933,01/01/2022,12/31/2022
125208708,16-3478-58391,Sims Lake,lac Sims,,52.6826714,-89.2526088,01/01/2022,12/31/2022
125208708,16-3563-58556,Ritzer Lake,lac Ritzer,,52.8372152,-89.142368,01/01/2022,12/31/2022
125208708,16-3486-59988,Ashaway Falls,chutes Ashaway,,54.0679309,-89.3699704,01/01/2022,12/31/2022
125208708,16-3552-57815,Forron Lake,lac Forron,,52.1657345,-89.1213682,01/01/2022,12/31/2022
125208708,16-3547-58019,Maquatie Lake,lac Maquatie,,52.3473975,-89.1325706,01/01/2022,12/31/2022
125208708,16-3543-58650,Wunnummin Lake,lac Wunnummin,,52.9351018,-89.1653592,01/01/2022,12/31/2022
125208708,16-3540-59257,Long Dog Lake,lac Long Dog,,53.4938032,-89.0935664,01/01/2022,12/31/2022
125208708,16-3529-58168,Smithson Lake,lac Smithson,,52.4853694,-89.1642796,01/01/2022,12/31/2022
125208708,16-3519-59655,,,NL (Unofficial Name),53.8189801,-89.2498487,01/01/2022,12/31/2022
125208708,16-3507-58206,Thibodeau Lake,lac Thibodeau,,52.5169239,-89.1954869,01/01/2022,12/31/2022
125208708,16-3507-57445,Jervis Bay Lake,lac Jervis Bay,,51.8278089,-89.1743461,01/01/2022,12/31/2022
125208708,16-3302-59734,Weir Lake,lac Weir,,53.8602895,-89.5891607,01/01/2022,12/31/2022
125208708,16-3565-57443,Alguire Lake,lac Alguire,,51.8298904,-89.0862402,01/01/2022,12/31/2022
125208708,16-3042-58742,Misamikwash Lake,lac Misamikwash,,52.9484045,-89.8591558,01/01/2022,12/31/2022
125208708,16-3114-58825,Kingfisher Lake,lac Kingfisher,,53.06038,-89.81407,01/01/2022,12/31/2022
125208708,16-3099-57886,Wight Lake,lac Wight,,52.2164626,-89.7833312,01/01/2022,12/31/2022
125208708,16-3098-60095,Witegoo Lake,lac Witegoo,,54.19716,-89.92043,01/01/2022,12/31/2022
125208708,16-3087-57571,Lysander Lake,lac Lysander,,51.9227866,-89.8010374,01/01/2022,12/31/2022
125208708,16-3085-57534,Wabasiska Lake,lac Wabasiska,,51.9072874,-89.7953799,01/01/2022,12/31/2022
125208708,16-3080-59354,Nemeigusabins Lake,lac Nemeigusabins,,53.53455,-89.89796,01/01/2022,12/31/2022
125208708,16-3067-58240,Dusten Lake,lac Dusten,,52.5340485,-89.8460725,01/01/2022,12/31/2022
125208708,16-3065-58203,Heaton Lake,lac Heaton,,52.5039457,-89.8453997,01/01/2022,12/31/2022
125208708,16-3307-58620,Hilyard Lake,lac Hilyard,,52.8851988,-89.5110817,01/01/2022,12/31/2022
125208708,16-3048-58359,Cordick Lake,lac Cordick,,52.6404318,-89.8880042,01/01/2022,12/31/2022
125208708,16-3129-59518,Beardy Creek,ruisseau Beardy,,53.6726199,-89.8337979,01/01/2022,12/31/2022
125208708,16-3041-58723,Wachusk River,rivière Wachusk,,52.9656563,-89.9203901,01/01/2022,12/31/2022
125208708,16-3039-57535,Pikotowug Lake,lac Pikotowug,,51.8952428,-89.8461964,01/01/2022,12/31/2022
125208708,16-3027-58125,Neawagank Lake,lac Neawagank,,52.4286354,-89.9009073,01/01/2022,12/31/2022
125208708,16-3026-58056,Labreche Lake,lac Labrèche,,52.3709725,-89.89927,01/01/2022,12/31/2022
125208708,16-3025-58582,Assin Lake,lac Assin,,52.8378261,-89.9324738,01/01/2022,12/31/2022
125208708,16-3019-58186,Norbury Lake,lac Norbury,,52.4847326,-89.9099628,01/01/2022,12/31/2022
125208708,16-2995-57871,Dillen Lake,lac Dillen,,52.2009168,-89.9451123,01/01/2022,12/31/2022
125208708,16-2993-58651,Bianco Lake,lac Bianco,,52.8929303,-89.9903327,01/01/2022,12/31/2022
125208708,15-6633-59713,Harrell Lake,lac Harrell,,53.8726391,-90.5160002,01/01/2022,12/31/2022
